SBRN,Hospital,FieldItemMasterNumber,Part Name,Part Description,Unit of Measure,Classification,Manufacturer Name,Vendor Name,Vendor Contact Info,Vendor Part Number,Catalog Number,Price,Lot Number,Batch Number,Expiration Date,Recall Status,Purchase Order Number,Purchase Date,Order Status,QtyOnOrder,OnHandQty,Location,NationalItemMasterId,DataQualityFlags,HumanReviewRequired
SBRN0061,Hospital A,PS77674D,Blood Pressure Cuff,Blood Pressure Cuff - Imported,EA,Medical,MedSupply Corp,United Medical Suppliers,723941,VP-2329,CAT-13979,1350.53,LOT-22288,BATCH-4131,2026-03-22,Monitoring,PO-651266,2021-07-30,Pending,139,620,Main Warehouse,NIM-BLOOD-PRESSURE-CUFF,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
SBRN0062,Hospital A,PS77674D,Blood Pressure Cuff,Blood Pressure Cuff - Imported,EA,Medical,MedSupply Corp,United Medical Suppliers,723941,VP-2329,CAT-13979,1350.53,LOT-22288,BATCH-4131,2026-03-22,Monitoring,PO-651266,2021-07-30,Pending,139,620,Main Warehouse,NIM-BLOOD-PRESSURE-CUFF,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
SBRN0063,Hospital A,PS77674D,Blood Pressure Cuff,Blood Pressure Cuff - Imported,EA,Medical,MedSupply Corp,United Medical Suppliers,723941,VP-2329,CAT-13979,1350.53,LOT-22288,BATCH-4131,2026-03-22,Monitoring,PO-651266,2021-07-30,Pending,139,620,Main Warehouse,NIM-BLOOD-PRESSURE-CUFF,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
SBRN0064,Hospital A,UF4797PQ,Blood Pressure Cuff,Blood Pressure Cuff - Imported,EA,Surgical,HealthCorp Intl,United Medical Suppliers,216495,VP-6105,CAT-23361,1093.61,LOT-10730,BATCH-2648,2028-04-22,Monitoring,PO-343958,2021-01-03,Pending,134,45,Receiving Dock,NIM-BLOOD-PRESSURE-CUFF,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,True
SBRN0065,Hospital A,UF4797PQ,Blood Pressure Cuff,Blood Pressure Cuff - Imported,EA,Surgical,HealthCorp Intl,United Medical Suppliers,216495,VP-6105,CAT-23361,1093.61,LOT-10730,BATCH-2648,2028-04-22,Monitoring,PO-343958,2021-01-03,Pending,134,45,Receiving Dock,NIM-BLOOD-PRESSURE-CUFF,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,True
SBRN0066,Hospital A,UF4797PQ,Blood Pressure Cuff,Blood Pressure Cuff - Imported,EA,Surgical,HealthCorp Intl,United Medical Suppliers,216495,VP-6105,CAT-23361,1093.61,LOT-10730,BATCH-2648,2028-04-22,Monitoring,PO-343958,2021-01-03,Pending,134,45,Receiving Dock,NIM-BLOOD-PRESSURE-CUFF,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,True
SBRN0067,Hospital A,UF4797PQ,Blood Pressure Cuff,Blood Pressure Cuff - Imported,EA,Surgical,HealthCorp Intl,United Medical Suppliers,216495,VP-6105,CAT-23361,1093.61,LOT-10730,BATCH-2648,2028-04-22,Monitoring,PO-343958,2021-01-03,Pending,134,45,Receiving Dock,NIM-BLOOD-PRESSURE-CUFF,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,True
SBRN0068,Hospital A,UW1644DT,Blood Pressure Cuff,Blood Pressure Cuff - Generic,EA,Supply,HealthCorp Intl,United Medical Suppliers,191315,VP-3377,CAT-22698,137.46,LOT-33032,BATCH-1945,2020-04-15,None,PO-820942,2020-05-16,Pending,40,1,Pharmacy Storage,NIM-BLOOD-PRESSURE-CUFF,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0069,Hospital A,UW1644DT,Blood Pressure Cuff,Blood Pressure Cuff - Generic,EA,Supply,HealthCorp Intl,United Medical Suppliers,191315,VP-3377,CAT-22698,137.46,LOT-33032,BATCH-1945,2020-04-15,None,PO-820942,2020-05-16,Pending,40,1,Pharmacy Storage,NIM-BLOOD-PRESSURE-CUFF,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0070,Hospital A,UW1644DT,Blood Pressure Cuff,Blood Pressure Cuff - Generic,EA,Supply,HealthCorp Intl,United Medical Suppliers,191315,VP-3377,CAT-22698,137.46,LOT-33032,BATCH-1945,2020-04-15,None,PO-820942,2020-05-16,Pending,40,1,Pharmacy Storage,NIM-BLOOD-PRESSURE-CUFF,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0071,Hospital A,UW1644DT,Blood Pressure Cuff,Blood Pressure Cuff - Generic,EA,Supply,HealthCorp Intl,United Medical Suppliers,191315,VP-3377,CAT-22698,137.46,LOT-33032,BATCH-1945,2020-04-15,None,PO-820942,2020-05-16,Pending,40,1,Pharmacy Storage,NIM-BLOOD-PRESSURE-CUFF,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0072,Hospital A,UW1644DT,Blood Pressure Cuff,Blood Pressure Cuff - Generic,EA,Supply,HealthCorp Intl,United Medical Suppliers,191315,VP-3377,CAT-22698,137.46,LOT-33032,BATCH-1945,2020-04-15,None,PO-820942,2020-05-16,Pending,40,1,Pharmacy Storage,NIM-BLOOD-PRESSURE-CUFF,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0073,Hospital A,PZ786862,Blood Pressure Cuff,Blood Pressure Cuff - Premium,PACK,Supply,SurgiTech LLC,HealthEquip Direct,527386,VP-4469,CAT-88159,1136.8,LOT-43728,BATCH-7743,2027-05-02,None,PO-367616,2026-08-05,Delivered,82,189,Surgery Closet,NIM-BLOOD-PRESSURE-CUFF,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE,False
SBRN0074,Hospital A,PZ786862,Blood Pressure Cuff,Blood Pressure Cuff - Premium,PACK,Supply,SurgiTech LLC,HealthEquip Direct,527386,VP-4469,CAT-88159,1136.8,LOT-43728,BATCH-7743,2027-05-02,None,PO-367616,2026-08-05,Delivered,82,189,Surgery Closet,NIM-BLOOD-PRESSURE-CUFF,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE,False
SBRN0075,Hospital A,PZ786862,Blood Pressure Cuff,Blood Pressure Cuff - Premium,PACK,Supply,SurgiTech LLC,HealthEquip Direct,527386,VP-4469,CAT-88159,1136.8,LOT-43728,BATCH-7743,2027-05-02,None,PO-367616,2026-08-05,Delivered,82,189,Surgery Closet,NIM-BLOOD-PRESSURE-CUFF,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE,False
SBRN0076,Hospital A,RP5839A5,Blood Pressure Cuff,Blood Pressure Cuff - Generic,PACK,Pharmaceutical,MedSupply Corp,HealthEquip Direct,827893,VP-8510,CAT-20065,28.86,LOT-65471,BATCH-5094,2026-06-15,Monitoring,PO-740701,2021-01-07,Delivered,161,46,ER Supply Room,NIM-BLOOD-PRESSURE-CUFF,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
SBRN0077,Hospital A,RP5839A5,Blood Pressure Cuff,Blood Pressure Cuff - Generic,PACK,Pharmaceutical,MedSupply Corp,HealthEquip Direct,827893,VP-8510,CAT-20065,28.86,LOT-65471,BATCH-5094,2026-06-15,Monitoring,PO-740701,2021-01-07,Delivered,161,46,ER Supply Room,NIM-BLOOD-PRESSURE-CUFF,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
SBRN0078,Hospital A,RP5839A5,Blood Pressure Cuff,Blood Pressure Cuff - Generic,PACK,Pharmaceutical,MedSupply Corp,HealthEquip Direct,827893,VP-8510,CAT-20065,28.86,LOT-65471,BATCH-5094,2026-06-15,Monitoring,PO-740701,2021-01-07,Delivered,161,46,ER Supply Room,NIM-BLOOD-PRESSURE-CUFF,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
SBRN0079,Hospital A,DI28328O,Blood Pressure Cuff,Blood Pressure Cuff - Premium,UNIT,Pharmaceutical,HealthCorp Intl,GlobalMed,788727,VP-1990,CAT-15275,1128.29,LOT-75004,BATCH-1603,2023-08-02,None,PO-163272,2028-06-23,Pending,148,7,Clinic Supply Cabinet,NIM-BLOOD-PRESSURE-CUFF,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0080,Hospital A,DI28328O,Blood Pressure Cuff,Blood Pressure Cuff - Premium,UNIT,Pharmaceutical,HealthCorp Intl,GlobalMed,788727,VP-1990,CAT-15275,1128.29,LOT-75004,BATCH-1603,2023-08-02,None,PO-163272,2028-06-23,Pending,148,7,Clinic Supply Cabinet,NIM-BLOOD-PRESSURE-CUFF,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0081,Hospital A,DI28328O,Blood Pressure Cuff,Blood Pressure Cuff - Premium,UNIT,Pharmaceutical,HealthCorp Intl,GlobalMed,788727,VP-1990,CAT-15275,1128.29,LOT-75004,BATCH-1603,2023-08-02,None,PO-163272,2028-06-23,Pending,148,7,Clinic Supply Cabinet,NIM-BLOOD-PRESSURE-CUFF,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0082,Hospital A,DI28328O,Blood Pressure Cuff,Blood Pressure Cuff - Premium,UNIT,Pharmaceutical,HealthCorp Intl,GlobalMed,788727,VP-1990,CAT-15275,1128.29,LOT-75004,BATCH-1603,2023-08-02,None,PO-163272,2028-06-23,Pending,148,7,Clinic Supply Cabinet,NIM-BLOOD-PRESSURE-CUFF,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0083,Hospital A,DI28328O,Blood Pressure Cuff,Blood Pressure Cuff - Premium,UNIT,Pharmaceutical,HealthCorp Intl,GlobalMed,788727,VP-1990,CAT-15275,1128.29,LOT-75004,BATCH-1603,2023-08-02,None,PO-163272,2028-06-23,Pending,148,7,Clinic Supply Cabinet,NIM-BLOOD-PRESSURE-CUFF,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0084,Hospital A,LJ8490BS,Blood Pressure Cuff,Blood Pressure Cuff - Imported,UNIT,Medical,SurgiTech LLC,HealthEquip Direct,218029,VP-6342,CAT-22088,1161.26,LOT-73338,BATCH-8536,2021-12-29,None,PO-373343,2025-04-17,Canceled,62,182,Clinic Supply Cabinet,NIM-BLOOD-PRESSURE-CUFF,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0085,Hospital A,LJ8490BS,Blood Pressure Cuff,Blood Pressure Cuff - Imported,UNIT,Medical,SurgiTech LLC,HealthEquip Direct,218029,VP-6342,CAT-22088,1161.26,LOT-73338,BATCH-8536,2021-12-29,None,PO-373343,2025-04-17,Canceled,62,182,Clinic Supply Cabinet,NIM-BLOOD-PRESSURE-CUFF,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0086,Hospital A,LJ8490BS,Blood Pressure Cuff,Blood Pressure Cuff - Imported,UNIT,Medical,SurgiTech LLC,HealthEquip Direct,218029,VP-6342,CAT-22088,1161.26,LOT-73338,BATCH-8536,2021-12-29,None,PO-373343,2025-04-17,Canceled,62,182,Clinic Supply Cabinet,NIM-BLOOD-PRESSURE-CUFF,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0087,Hospital A,LJ8490BS,Blood Pressure Cuff,Blood Pressure Cuff - Imported,UNIT,Medical,SurgiTech LLC,HealthEquip Direct,218029,VP-6342,CAT-22088,1161.26,LOT-73338,BATCH-8536,2021-12-29,None,PO-373343,2025-04-17,Canceled,62,182,Clinic Supply Cabinet,NIM-BLOOD-PRESSURE-CUFF,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0088,Hospital A,LJ8490BS,Blood Pressure Cuff,Blood Pressure Cuff - Imported,UNIT,Medical,SurgiTech LLC,HealthEquip Direct,218029,VP-6342,CAT-22088,1161.26,LOT-73338,BATCH-8536,2021-12-29,None,PO-373343,2025-04-17,Canceled,62,182,Clinic Supply Cabinet,NIM-BLOOD-PRESSURE-CUFF,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0089,Hospital A,XY2375I3,Blood Pressure Cuff,Blood Pressure Cuff - Generic,UNIT,Pharmaceutical,MedSupply Corp,Prime Healthcare Vendors,863390,VP-6094,CAT-33553,1001.82,LOT-19215,BATCH-7144,2026-01-28,Active,PO-220880,,Pending,132,45,Surgery Closet,NIM-BLOOD-PRESSURE-CUFF,EXPIRED_ITEM_FLAG,False
SBRN0090,Hospital A,XY2375I3,Blood Pressure Cuff,Blood Pressure Cuff - Generic,UNIT,Pharmaceutical,MedSupply Corp,Prime Healthcare Vendors,863390,VP-6094,CAT-33553,1001.82,LOT-19215,BATCH-7144,2026-01-28,Active,PO-220880,,Pending,132,45,Surgery Closet,NIM-BLOOD-PRESSURE-CUFF,EXPIRED_ITEM_FLAG,False
SBRN0091,Hospital A,XY2375I3,Blood Pressure Cuff,Blood Pressure Cuff - Generic,UNIT,Pharmaceutical,MedSupply Corp,Prime Healthcare Vendors,863390,VP-6094,CAT-33553,1001.82,LOT-19215,BATCH-7144,2026-01-28,Active,PO-220880,,Pending,132,45,Surgery Closet,NIM-BLOOD-PRESSURE-CUFF,EXPIRED_ITEM_FLAG,False
SBRN0092,Hospital A,XY2375I3,Blood Pressure Cuff,Blood Pressure Cuff - Generic,UNIT,Pharmaceutical,MedSupply Corp,Prime Healthcare Vendors,863390,VP-6094,CAT-33553,1001.82,LOT-19215,BATCH-7144,2026-01-28,Active,PO-220880,,Pending,132,45,Surgery Closet,NIM-BLOOD-PRESSURE-CUFF,EXPIRED_ITEM_FLAG,False
SBRN0093,Hospital A,ZX3929G6,Blood Pressure Cuff,Blood Pressure Cuff - Imported,UNIT,Implant,HealthCorp Intl,HealthEquip Direct,265448,VP-5115,CAT-82411,1423.7,LOT-87922,BATCH-9421,2024-09-23,Active,PO-151611,2025-09-06,Canceled,127,3,Clinic Supply Cabinet,NIM-BLOOD-PRESSURE-CUFF,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0094,Hospital A,ZX3929G6,Blood Pressure Cuff,Blood Pressure Cuff - Imported,UNIT,Implant,HealthCorp Intl,HealthEquip Direct,265448,VP-5115,CAT-82411,1423.7,LOT-87922,BATCH-9421,2024-09-23,Active,PO-151611,2025-09-06,Canceled,127,3,Clinic Supply Cabinet,NIM-BLOOD-PRESSURE-CUFF,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0095,Hospital A,ZX3929G6,Blood Pressure Cuff,Blood Pressure Cuff - Imported,UNIT,Implant,HealthCorp Intl,HealthEquip Direct,265448,VP-5115,CAT-82411,1423.7,LOT-87922,BATCH-9421,2024-09-23,Active,PO-151611,2025-09-06,Canceled,127,3,Clinic Supply Cabinet,NIM-BLOOD-PRESSURE-CUFF,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0096,Hospital A,ZX3929G6,Blood Pressure Cuff,Blood Pressure Cuff - Imported,UNIT,Implant,HealthCorp Intl,HealthEquip Direct,265448,VP-5115,CAT-82411,1423.7,LOT-87922,BATCH-9421,2024-09-23,Active,PO-151611,2025-09-06,Canceled,127,3,Clinic Supply Cabinet,NIM-BLOOD-PRESSURE-CUFF,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0097,Hospital A,ZX3929G6,Blood Pressure Cuff,Blood Pressure Cuff - Imported,UNIT,Implant,HealthCorp Intl,HealthEquip Direct,265448,VP-5115,CAT-82411,1423.7,LOT-87922,BATCH-9421,2024-09-23,Active,PO-151611,2025-09-06,Canceled,127,3,Clinic Supply Cabinet,NIM-BLOOD-PRESSURE-CUFF,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0098,Hospital A,ZX3929G6,Blood Pressure Cuff,Blood Pressure Cuff - Imported,UNIT,Implant,HealthCorp Intl,HealthEquip Direct,265448,VP-5115,CAT-82411,1423.7,LOT-87922,BATCH-9421,2024-09-23,Active,PO-151611,2025-09-06,Canceled,127,3,Clinic Supply Cabinet,NIM-BLOOD-PRESSURE-CUFF,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0099,Hospital A,RP5839A5,Catheter Foley,Catheter Foley - Imported,BAG,Implant,HealthCorp Intl,MedLogix,655194,VP-3246,CAT-62497,610.76,LOT-58724,BATCH-8571,2027-01-05,Active,PO-418213,2023-04-13,Delivered,12,95,Pharmacy Storage,NIM-CATHETER-FOLEY,,False
SBRN0100,Hospital A,RP5839A5,Catheter Foley,Catheter Foley - Imported,BAG,Implant,HealthCorp Intl,MedLogix,655194,VP-3246,CAT-62497,610.76,LOT-58724,BATCH-8571,2027-01-05,Active,PO-418213,2023-04-13,Delivered,12,95,Pharmacy Storage,NIM-CATHETER-FOLEY,,False
SBRN0101,Hospital A,RP5839A5,Catheter Foley,Catheter Foley - Imported,BAG,Implant,HealthCorp Intl,MedLogix,655194,VP-3246,CAT-62497,610.76,LOT-58724,BATCH-8571,2027-01-05,Active,PO-418213,2023-04-13,Delivered,12,95,Pharmacy Storage,NIM-CATHETER-FOLEY,,False
SBRN0102,Hospital A,TG68586T,Catheter Foley,Catheter Foley - Standard,BAG,Supply,SurgiTech LLC,GlobalMed,770226,VP-1935,CAT-95972,965.12,LOT-98972,BATCH-2665,2021-10-20,Active,PO-973769,2026-01-18,Pending,175,50,ICU Storage,NIM-CATHETER-FOLEY,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0103,Hospital A,TG68586T,Catheter Foley,Catheter Foley - Standard,BAG,Supply,SurgiTech LLC,GlobalMed,770226,VP-1935,CAT-95972,965.12,LOT-98972,BATCH-2665,2021-10-20,Active,PO-973769,2026-01-18,Pending,175,50,ICU Storage,NIM-CATHETER-FOLEY,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0104,Hospital A,TG68586T,Catheter Foley,Catheter Foley - Standard,BAG,Supply,SurgiTech LLC,GlobalMed,770226,VP-1935,CAT-95972,965.12,LOT-98972,BATCH-2665,2021-10-20,Active,PO-973769,2026-01-18,Pending,175,50,ICU Storage,NIM-CATHETER-FOLEY,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0105,Hospital A,CR5139BG,Catheter Foley,Catheter Foley - Standard,BOX,Surgical,HealthCorp Intl,MedLogix,480933,VP-3500,CAT-41887,248.88,LOT-87818,BATCH-9643,2022-03-30,None,PO-383902,2028-05-18,Pending,101,45,ICU Storage,NIM-CATHETER-FOLEY,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0106,Hospital A,CR5139BG,Catheter Foley,Catheter Foley - Standard,BOX,Surgical,HealthCorp Intl,MedLogix,480933,VP-3500,CAT-41887,248.88,LOT-87818,BATCH-9643,2022-03-30,None,PO-383902,2028-05-18,Pending,101,45,ICU Storage,NIM-CATHETER-FOLEY,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0107,Hospital A,LJ8490BS,Catheter Foley,Catheter Foley - Imported,BOX,Pharmaceutical,MedSupply Corp,GlobalMed,253070,VP-7772,CAT-66154,973.8,LOT-41441,BATCH-8448,2023-10-05,None,PO-598111,2026-05-07,Pending,178,55,Clinic Supply Cabinet,NIM-CATHETER-FOLEY,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0108,Hospital A,LJ8490BS,Catheter Foley,Catheter Foley - Imported,BOX,Pharmaceutical,MedSupply Corp,GlobalMed,253070,VP-7772,CAT-66154,973.8,LOT-41441,BATCH-8448,2023-10-05,None,PO-598111,2026-05-07,Pending,178,55,Clinic Supply Cabinet,NIM-CATHETER-FOLEY,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0109,Hospital A,LJ8490BS,Catheter Foley,Catheter Foley - Imported,BOX,Pharmaceutical,MedSupply Corp,GlobalMed,253070,VP-7772,CAT-66154,973.8,LOT-41441,BATCH-8448,2023-10-05,None,PO-598111,2026-05-07,Pending,178,55,Clinic Supply Cabinet,NIM-CATHETER-FOLEY,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0110,Hospital A,LJ8490BS,Catheter Foley,Catheter Foley - Imported,BOX,Pharmaceutical,MedSupply Corp,GlobalMed,253070,VP-7772,CAT-66154,973.8,LOT-41441,BATCH-8448,2023-10-05,None,PO-598111,2026-05-07,Pending,178,55,Clinic Supply Cabinet,NIM-CATHETER-FOLEY,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0111,Hospital A,LJ8490BS,Catheter Foley,Catheter Foley - Imported,BOX,Pharmaceutical,MedSupply Corp,GlobalMed,253070,VP-7772,CAT-66154,973.8,LOT-41441,BATCH-8448,2023-10-05,None,PO-598111,2026-05-07,Pending,178,55,Clinic Supply Cabinet,NIM-CATHETER-FOLEY,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0112,Hospital A,WB0004MM,Catheter Foley,Catheter Foley - Generic,BOX,Implant,MedSupply Corp,HealthEquip Direct,289631,VP-6506,CAT-15393,288.23,LOT-82697,BATCH-3009,2028-10-01,Monitoring,PO-801318,2022-05-30,Pending,74,21,Receiving Dock,NIM-CATHETER-FOLEY,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,True
SBRN0113,Hospital A,WB0004MM,Catheter Foley,Catheter Foley - Generic,BOX,Implant,MedSupply Corp,HealthEquip Direct,289631,VP-6506,CAT-15393,288.23,LOT-82697,BATCH-3009,2028-10-01,Monitoring,PO-801318,2022-05-30,Pending,74,21,Receiving Dock,NIM-CATHETER-FOLEY,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,True
SBRN0114,Hospital A,WB0004MM,Catheter Foley,Catheter Foley - Generic,BOX,Implant,MedSupply Corp,HealthEquip Direct,289631,VP-6506,CAT-15393,288.23,LOT-82697,BATCH-3009,2028-10-01,Monitoring,PO-801318,2022-05-30,Pending,74,21,Receiving Dock,NIM-CATHETER-FOLEY,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,True
SBRN0115,Hospital A,WB0004MM,Catheter Foley,Catheter Foley - Generic,BOX,Implant,MedSupply Corp,HealthEquip Direct,289631,VP-6506,CAT-15393,288.23,LOT-82697,BATCH-3009,2028-10-01,Monitoring,PO-801318,2022-05-30,Pending,74,21,Receiving Dock,NIM-CATHETER-FOLEY,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,True
SBRN0116,Hospital A,WB0004MM,Catheter Foley,Catheter Foley - Generic,BOX,Implant,MedSupply Corp,HealthEquip Direct,289631,VP-6506,CAT-15393,288.23,LOT-82697,BATCH-3009,2028-10-01,Monitoring,PO-801318,2022-05-30,Pending,74,21,Receiving Dock,NIM-CATHETER-FOLEY,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,True
SBRN0117,Hospital A,LJ8490BS,Catheter Foley,Catheter Foley - Premium,BOX,Pharmaceutical,SurgiTech LLC,GlobalMed,200256,VP-8345,CAT-42683,224.13,LOT-46478,BATCH-4471,2021-03-18,None,PO-301317,2027-03-28,Pending,93,2,Pharmacy Storage,NIM-CATHETER-FOLEY,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0118,Hospital A,LJ8490BS,Catheter Foley,Catheter Foley - Premium,BOX,Pharmaceutical,SurgiTech LLC,GlobalMed,200256,VP-8345,CAT-42683,224.13,LOT-46478,BATCH-4471,2021-03-18,None,PO-301317,2027-03-28,Pending,93,2,Pharmacy Storage,NIM-CATHETER-FOLEY,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0119,Hospital A,PT3621O9,Catheter Foley,Catheter Foley - Premium,BOX,Pharmaceutical,SurgiTech LLC,Prime Healthcare Vendors,100709,VP-5721,CAT-36220,933.08,LOT-49137,BATCH-4302,2026-08-15,Monitoring,PO-322229,2025-07-20,Delivered,103,41,Main Warehouse,NIM-CATHETER-FOLEY,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
